Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"TestUnmodifiableIterator",7,0.42,1.14,23,0.21,3102.77,9,2,8,9,4,180.34,8,32,7.00
"TestUnmodifiableList",13,0.33,1.85,70,0.60,19750.10,15,2,6,13,3,146.69,34,106,13.00
"TestUnmodifiableListIterator",9,0.44,1.11,27,0.22,3222.77,11,2,8,11,4,182.62,8,38,7.00
"TestUnmodifiableMap",11,0.00,1.09,31,0.23,3064.54,11,0,5,11,4,176.08,21,44,8.00
"TestUnmodifiableMapEntry",9,0.00,1.11,36,0.37,8379.17,9,0,5,9,6,140.93,29,47,9.00
"TestUnmodifiableMapIterator",10,0.00,1.10,35,0.29,4829.99,10,0,8,10,7,178.61,8,47,8.00
"TestUnmodifiableOrderedBidiMap",13,0.00,1.08,35,0.24,4067.17,13,0,7,13,7,184.11,10,47,8.00
"TestUnmodifiableOrderedMap",11,0.00,1.09,31,0.24,3279.22,11,0,6,11,6,175.85,21,44,8.00
"TestUnmodifiableOrderedMapIterator",10,0.00,1.10,35,0.31,5009.85,10,0,10,10,8,178.49,8,49,9.00
"TestUnmodifiableSet",8,0.00,1.00,20,0.16,2081.56,8,0,5,8,4,176.79,16,29,6.00
"TestUnmodifiableSortedBidiMap",14,0.00,1.07,37,0.25,4127.17,14,0,7,14,7,184.75,11,50,8.00
"TestUnmodifiableSortedMap",11,0.00,1.09,31,0.23,3054.31,11,0,6,11,4,176.09,21,44,8.00
"TestUnmodifiableSortedSet",12,0.32,1.50,55,0.48,9343.30,14,2,7,12,4,155.56,29,80,13.00
"TestUtils",3,0.00,1.67,17,0.21,6236.46,3,0,7,3,4,66.55,28,23,6.00
"TiedMapEntry",7,0.06,1.43,29,0.33,10695.11,10,3,3,7,3,73.20,59,43,22.00
"TiedMapEntry",7,0.06,1.43,29,0.41,16296.44,10,3,3,7,3,72.53,57,46,24.00
"TiedMapEntryTest",3,0.00,1.00,29,0.51,34514.98,3,0,2,3,2,69.82,18,36,14.00
"TransformIterator",11,0.25,1.09,30,0.17,2325.91,13,2,2,11,2,97.93,72,43,3.00
"TransformIterator",11,0.25,1.00,28,0.28,5312.81,13,2,2,11,6,99.10,69,41,3.00
"TransformedBag",10,1.00,1.20,32,0.49,17718.72,11,1,5,10,10,94.08,60,49,9.00
"TransformedBag",8,1.00,1.25,29,0.30,9349.19,9,1,5,8,10,79.98,60,38,7.00
"TransformedBagTest",6,0.00,1.50,41,0.67,26950.38,6,0,5,6,7,141.48,15,50,16.00
"TransformedBuffer",6,1.00,1.33,23,0.23,8231.92,7,1,3,6,6,75.28,59,29,6.00
"TransformedCollection",7,0.50,1.57,37,0.36,11280.79,9,2,5,7,8,70.39,71,43,8.00
"TransformedCollection",7,0.50,1.57,35,0.49,21153.30,9,2,4,7,9,70.86,74,46,10.00
"TransformedCollectionTest",10,0.33,1.20,50,0.73,24366.14,12,2,7,12,16,163.77,16,64,10.00
"TransformedCollectionTest$StringToInteger",1,0.00,1.00,3,0.03,353.46,1,0,7,1,1,132.90,0,5,7.00
"TransformedList",14,1.00,1.14,43,0.43,11466.18,15,1,6,14,6,125.71,59,57,9.00
"TransformedList",16,1.00,1.12,47,0.64,21172.48,17,1,6,16,6,132.65,61,68,11.00
"TransformedList$TransformedListIterator",3,0.00,1.00,9,0.06,764.14,3,0,6,3,1,184.03,3,13,3.00
"TransformedList$TransformedListIterator",3,0.00,1.00,9,0.08,1171.48,3,0,6,3,1,159.98,8,15,3.00
"TransformedListTest",8,0.00,1.50,78,1.35,90381.41,8,0,6,8,4,147.32,13,87,21.00
"TransformedMap",12,0.24,1.42,53,0.51,11038.26,15,3,7,12,7,74.13,117,70,10.00
"TransformedMap",12,0.24,1.42,52,0.82,33227.20,15,3,6,12,7,72.50,124,80,12.00
"TransformedMapTest",6,0.00,1.33,69,1.64,130935.69,6,0,7,6,6,103.85,22,91,43.00
"TransformedMultiValuedMap",9,0.25,1.89,53,0.87,37823.24,12,3,6,9,9,64.16,75,76,18.00
"TransformedMultiValuedMapTest",7,0.00,1.29,64,1.57,84010.29,7,0,7,7,8,140.15,15,87,51.00
"TransformedNavigableSet",15,1.00,1.13,44,0.65,21769.61,16,1,3,15,5,133.95,56,75,12.00
"TransformedNavigableSetTest",7,0.00,1.29,37,0.64,20863.95,7,0,9,7,6,153.79,15,51,15.00
"TransformedPredicate",5,0.08,1.40,20,0.28,8367.04,8,3,3,5,5,72.92,44,31,8.00
"TransformedPredicate",5,0.08,1.40,20,0.15,2617.24,8,3,3,5,5,76.81,45,28,6.00
"TransformedQueue",9,1.00,1.22,29,0.39,15233.36,10,1,3,9,6,89.11,58,41,9.00
"TransformedQueueTest",8,0.00,1.25,45,0.76,27121.88,8,0,7,8,5,156.84,15,61,13.00
"TransformedSet",3,1.00,1.67,17,0.19,7793.68,4,1,3,3,7,127.84,52,20,9.00
"TransformedSet",5,1.00,1.40,21,0.34,14780.07,6,1,3,5,9,74.90,54,30,9.00
"TransformedSetTest",8,0.00,1.25,45,0.78,28846.89,8,0,6,8,4,160.20,13,61,15.00
"TransformedSortedBag",7,1.00,1.29,25,0.24,8384.07,8,1,3,7,7,76.47,59,33,7.00
"TransformedSortedBag",7,1.00,1.29,25,0.37,15181.01,8,1,3,7,7,74.44,59,38,9.00
"TransformedSortedBagTest",6,0.00,1.50,37,0.56,19455.47,6,0,6,6,9,147.46,14,42,14.00
"TransformedSortedMap",10,1.00,1.10,30,0.59,22728.01,11,1,4,10,5,83.46,71,51,12.00
"TransformedSortedMap",10,1.00,1.10,30,0.30,5946.26,11,1,4,10,5,91.38,67,44,9.00
"TransformedSortedMapTest",9,0.00,1.56,83,1.88,153907.99,9,0,9,9,6,133.12,22,131,42.00
"TransformedSortedSet",10,1.00,1.20,34,0.34,10271.82,11,1,3,10,5,96.21,59,44,9.00
"TransformedSortedSet",10,1.00,1.20,34,0.51,19888.31,11,1,3,10,5,91.50,61,47,11.00
"TransformedSortedSetTest",7,0.00,1.29,37,0.64,20863.95,7,0,9,7,6,153.79,15,48,15.00
"TransformedSplitMap",11,0.27,1.36,42,0.67,23306.46,14,3,8,11,7,74.31,110,61,11.00
"TransformedSplitMapTest",5,0.08,1.80,77,1.73,132789.65,8,3,9,6,5,67.34,27,85,41.00
"TransformedSplitMapTest$Transformer<Integer,String>",1,0.00,1.00,3,0.02,263.49,1,0,9,1,0,133.91,0,5,4.00
"TransformedSplitMapTest$Transformer<Object,Class<?>>",1,0.00,1.00,3,0.04,962.71,1,0,9,1,0,129.48,0,5,4.00
"TransformedSplitMapTest$Transformer<String,Integer>",1,0.00,1.00,3,0.02,263.49,1,0,9,1,0,133.91,0,5,4.00
"Transformer",1,0.00,1.00,2,0.02,212.15,1,0,0,1,86,91.22,9,3,0.00
"Transformer",1,0.00,1.00,2,0.01,100.06,1,0,0,1,56,93.79,9,3,0.00
"TransformerClosure",4,0.17,1.25,14,0.16,3682.94,6,2,3,4,5,77.21,35,20,6.00
"TransformerClosure",4,0.17,1.25,14,0.09,1101.79,6,2,3,4,5,81.20,36,20,3.00
"TransformerPredicate",4,0.17,1.50,17,0.16,3880.95,6,2,4,4,5,73.69,36,26,20.00
"TransformerPredicate",4,0.17,1.50,17,0.20,4422.00,6,2,4,4,5,73.38,35,25,7.00
"TransformerUtils",24,0.00,1.08,61,1.35,59830.79,24,0,17,24,34,102.12,319,102,19.00
"TransformerUtils",23,0.00,1.09,64,0.68,18579.42,23,0,17,23,28,100.01,294,87,16.00
"TransformerUtilsTest",18,0.16,2.78,248,4.77,353292.54,21,3,19,20,16,121.48,48,343,33.00
"TransformerUtilsTest$Predicate<Integer>",1,0.00,1.00,3,0.02,211.54,1,0,19,1,0,134.66,0,6,1.00
"TransformingComparator",5,0.08,1.60,27,0.45,18961.33,8,3,4,5,4,72.16,56,42,21.00
"TransformingComparator",3,0.25,1.00,12,0.11,1829.07,5,2,2,3,3,84.22,34,16,6.00
"TransformingComparatorTest",5,0.00,1.00,22,0.33,12846.28,5,0,6,5,6,124.12,19,34,20.00
"TreeBag",9,1.00,1.11,27,0.26,4138.76,10,1,9,9,8,115.95,44,40,15.00
"TreeBag",7,0.00,1.14,18,0.16,2653.00,7,0,4,7,4,141.06,26,28,17.00
"TreeBag",10,1.00,1.20,31,0.42,9720.28,11,1,9,10,10,116.08,47,51,15.00
"TreeBagTest",8,0.00,1.38,38,0.51,14964.45,8,0,5,8,5,155.16,18,55,11.00
"TreeBagTest$Comparator<String>",1,0.00,1.00,3,0.02,258.12,1,0,5,1,0,133.98,0,5,3.00
"TreeBidiMap",65,0.01,2.51,492,6.28,573132.26,80,15,16,67,15,56.61,598,683,21.00
"TreeBidiMap",65,0.07,2.55,512,7.30,697226.38,73,8,19,65,11,56.50,532,720,23.00
"TreeBidiMap$DataElement",2,1.00,1.00,6,0.04,418.79,3,1,19,2,0,165.42,5,11,1.00
"TreeBidiMap$EntryView",4,0.00,1.75,22,0.35,13990.34,4,0,19,4,0,163.95,3,33,17.00
"TreeBidiMap$EntryView",3,0.00,2.00,22,0.30,8276.43,4,1,16,3,1,118.06,11,29,21.00
"TreeBidiMap$Inverse",23,0.30,1.30,72,0.93,20006.22,26,3,19,23,4,167.13,7,123,18.00
"TreeBidiMap$Inverse",26,0.01,1.31,79,0.72,11965.21,30,4,16,26,6,175.48,12,114,15.00
"TreeBidiMap$InverseEntryView",4,0.00,1.75,22,0.35,13990.34,4,0,19,4,0,163.95,3,33,17.00
"TreeBidiMap$InverseViewMapEntryIterator",4,0.00,1.00,9,0.13,2102.76,4,0,19,4,2,183.17,6,16,7.00
"TreeBidiMap$InverseViewMapIterator",6,0.00,1.33,17,0.15,2123.97,6,0,19,6,1,183.75,6,33,5.00
"TreeBidiMap$KeyView",4,0.00,1.00,10,0.09,1172.82,4,0,19,4,0,185.37,3,18,3.00
"TreeBidiMap$Node",19,0.05,1.16,62,0.60,12559.42,26,7,16,19,1,95.26,117,87,12.00
"TreeBidiMap$Node",21,0.03,1.19,74,0.97,25725.47,29,8,19,21,1,122.55,88,108,22.00
"TreeBidiMap$ValueView",4,0.00,1.00,10,0.09,1172.82,4,0,19,4,0,185.37,3,18,3.00
"TreeBidiMap$View",6,0.20,1.00,20,0.16,2199.56,9,3,16,6,1,165.00,14,27,5.00
"TreeBidiMap$View",3,1.00,1.00,9,0.07,747.71,4,1,19,3,1,147.82,10,15,2.00
"TreeBidiMap$ViewIterator",7,0.45,2.29,63,0.53,13934.57,14,7,16,7,3,126.56,22,81,8.00
"TreeBidiMap$ViewIterator",6,0.60,2.33,48,0.40,10512.72,11,5,19,6,0,145.16,14,64,5.00
"TreeBidiMap$ViewMapEntryIterator",3,0.00,1.00,7,0.07,805.66,3,0,19,3,1,177.80,6,13,5.00
"TreeBidiMap$ViewMapIterator",6,0.00,1.33,17,0.14,2250.17,6,0,19,6,1,183.17,7,33,5.00
"TreeBidiMap$ViewMapIterator",4,0.67,1.50,15,0.12,1738.49,5,1,16,4,2,159.19,10,22,5.00
"TreeBidiMapTest",9,0.00,1.00,19,0.17,2294.54,9,0,4,9,4,186.05,14,36,6.00
"TreeList",16,0.03,1.38,68,0.79,23978.14,18,2,9,16,3,72.44,139,105,13.00
"TreeList",15,0.14,1.27,58,0.49,10011.57,17,2,7,15,3,76.88,129,79,11.00
"TreeList$AVLNode",33,0.17,2.55,282,3.60,291045.56,40,7,9,33,0,60.10,241,390,24.00
"TreeList$AVLNode",30,0.16,2.27,212,2.11,84974.22,37,7,7,30,0,77.41,185,289,19.00
"TreeList$TreeListIterator",11,0.35,1.73,70,0.63,17443.66,17,6,9,11,2,124.78,39,91,7.00
"TreeList$TreeListIterator",11,0.35,1.73,71,0.60,16019.18,17,6,7,11,2,126.71,38,93,7.00
"TreeListTest",12,0.00,2.42,224,3.10,240759.73,12,0,5,12,3,101.15,41,225,34.00
"Trie",1,0.00,1.00,2,0.04,633.41,1,0,1,1,5,127.12,15,3,0.00
"TrieUtils",2,0.00,1.00,4,0.05,1639.27,2,0,1,2,3,88.12,20,6,9.00
"TrieUtilsTest",1,0.00,2.00,8,0.10,2992.43,1,0,4,1,4,67.19,7,14,13.00
"TruePredicate",3,0.50,1.00,9,0.05,447.47,5,2,2,4,6,86.71,25,13,1.00
"TruePredicate",4,0.33,1.00,11,0.09,1410.06,6,2,2,5,21,102.10,24,18,4.00
"TypedBag",2,0.00,1.00,5,0.03,499.19,2,0,2,2,5,121.76,29,8,7.00
"TypedBuffer",2,0.00,1.00,5,0.03,499.19,2,0,2,2,4,121.76,29,8,7.00
"TypedCollection",2,0.00,1.00,5,0.03,499.19,2,0,2,2,3,116.91,28,8,7.00
"TypedList",2,0.00,1.00,4,0.03,475.00,2,0,2,2,4,120.69,28,7,7.00
"TypedMap",2,0.00,1.00,4,0.04,826.86,2,0,2,2,3,161.27,37,11,9.00
"TypedSet",2,0.00,1.00,4,0.03,475.00,2,0,2,2,4,120.69,28,7,7.00
"TypedSortedBag",2,0.00,1.00,5,0.03,499.19,2,0,2,2,5,121.76,29,8,7.00
"TypedSortedMap",2,0.00,1.00,4,0.04,826.86,2,0,2,2,3,161.27,37,11,9.00
"TypedSortedSet",2,0.00,1.00,4,0.03,475.00,2,0,2,2,4,120.69,28,7,7.00
"UnboundedFifoBuffer",12,0.16,2.33,86,0.99,47328.34,16,4,9,12,7,61.76,120,102,8.00
"UnboundedFifoBuffer",10,0.19,2.70,70,0.83,48227.22,13,3,3,10,4,60.08,94,91,11.00
"UnboundedFifoBuffer$Iterator",3,0.50,2.33,26,0.21,8802.20,5,2,9,3,1,156.08,2,34,3.00
"UnboundedFifoBuffer$Iterator",3,0.50,2.33,24,0.21,8684.15,5,2,3,3,1,157.43,2,32,3.00
"UniqueFilterIterator",1,0.00,1.00,3,0.02,149.26,1,0,2,1,3,135.38,16,5,0.00
"UniqueFilterIterator",1,0.00,1.00,3,0.04,542.00,1,0,2,1,4,111.30,14,5,0.00
"UniqueFilterIteratorTest",5,0.25,1.40,35,0.44,15436.50,7,2,4,5,2,161.67,5,48,14.00
"UniquePredicate",3,0.50,1.00,9,0.06,591.75,5,2,4,4,4,85.06,28,13,3.00
"UniquePredicate",3,0.50,1.00,9,0.09,1507.91,5,2,4,4,5,81.70,27,13,4.00
"Unmodifiable",0,0.00,0.00,1,0.00,1.00,0,0,0,0,26,171.00,1,2,0.00
"Unmodifiable",0,0.00,0.00,1,0.00,1.00,0,0,0,0,44,171.00,1,2,0.00
"UnmodifiableBag",14,1.00,1.07,36,0.48,11522.01,15,1,10,14,9,147.20,46,66,11.00
"UnmodifiableBag",14,1.00,1.07,35,0.27,3329.68,15,1,11,14,8,153.38,45,52,9.00
"UnmodifiableBagTest",11,0.00,1.09,30,0.28,4855.26,11,0,6,11,7,181.12,16,50,8.00
"UnmodifiableBidiMap",12,1.00,1.17,35,0.26,4233.54,13,1,10,12,10,165.67,29,51,9.00
"UnmodifiableBidiMap",12,1.00,1.17,36,0.53,16491.97,13,1,8,12,9,158.94,30,64,12.00
"UnmodifiableBidiMapTest",11,0.00,1.09,30,0.30,5427.95,11,0,6,11,6,182.71,9,50,9.00
"UnmodifiableBoundedCollection",13,1.00,1.54,45,0.59,25237.18,14,1,5,13,8,129.46,49,76,15.00
"UnmodifiableBoundedCollection",12,1.00,1.50,41,0.34,11500.00,13,1,4,12,7,130.81,46,58,13.00
"UnmodifiableBoundedCollectionTest",11,0.00,1.09,33,0.37,7819.58,11,0,6,11,5,179.14,8,54,9.00
"UnmodifiableBuffer",12,1.00,1.08,30,0.22,2669.20,13,1,9,12,7,142.63,45,46,8.00
"UnmodifiableCollection",9,1.00,1.11,22,0.15,1830.43,10,1,4,9,15,151.81,30,35,7.00
"UnmodifiableCollection",9,1.00,1.11,23,0.30,8259.01,10,1,4,9,15,143.65,31,45,9.00
"UnmodifiableCollectionTest",10,0.00,1.10,30,0.31,5993.32,10,0,5,10,3,176.87,16,49,8.00
"UnmodifiableEntrySet",11,1.00,1.55,46,0.68,27012.50,12,1,9,11,13,143.26,32,70,13.00
"UnmodifiableEntrySet",11,0.00,1.55,45,0.43,17857.85,11,0,9,11,11,150.56,29,58,9.00
"UnmodifiableEntrySet$UnmodifiableEntry",2,0.00,1.00,5,0.05,618.05,2,0,9,2,1,176.20,4,9,4.00
"UnmodifiableEntrySet$UnmodifiableEntry",2,0.00,1.00,5,0.03,277.08,2,0,9,2,1,178.95,4,8,4.00
"UnmodifiableEntrySet$UnmodifiableEntrySetIterator",3,0.00,1.00,7,0.09,1157.21,3,0,9,3,1,185.24,4,13,5.00
"UnmodifiableEntrySet$UnmodifiableEntrySetIterator",3,0.00,1.00,8,0.06,792.04,3,0,9,3,1,184.37,4,12,7.00
"UnmodifiableIterator",5,0.75,1.40,17,0.11,1977.44,6,1,2,5,15,106.29,27,25,5.00
"UnmodifiableIterator",5,0.75,1.40,18,0.20,7655.77,6,1,2,5,17,100.74,27,27,7.00
"UnmodifiableIteratorTest",7,0.25,1.14,24,0.28,5412.81,9,2,6,7,3,176.96,9,38,7.00
"UnmodifiableList",16,1.00,1.06,38,0.52,12647.96,17,1,7,16,14,176.79,29,74,11.00
"UnmodifiableList",16,1.00,1.06,37,0.29,3606.00,17,1,7,16,16,182.43,28,57,10.00
"UnmodifiableListIterator",11,0.50,1.18,29,0.19,2814.97,12,1,2,11,7,171.12,25,43,7.00
"UnmodifiableListIterator",11,0.50,1.18,30,0.28,8576.32,12,1,2,11,7,166.76,25,45,8.00
"UnmodifiableListIteratorTest",9,0.31,1.11,28,0.30,5612.12,11,2,6,9,3,180.35,9,46,7.00
"UnmodifiableListTest",12,0.32,2.00,71,0.75,32116.66,14,2,4,12,2,140.48,33,115,14.00
"UnmodifiableMap",12,1.00,1.17,37,0.30,5960.41,13,1,14,12,12,139.85,43,55,10.00
"UnmodifiableMap",12,1.00,1.17,38,0.58,20169.43,13,1,14,12,13,131.86,45,66,13.00
"UnmodifiableMapEntry",4,0.00,1.00,9,0.13,2024.51,4,0,3,4,7,88.23,32,15,4.00
"UnmodifiableMapEntry",4,0.00,1.00,9,0.08,928.06,4,0,3,4,5,89.49,34,14,4.00
"UnmodifiableMapEntryTest",6,0.00,1.17,30,0.49,19338.80,6,0,3,6,5,107.81,27,45,12.00
"UnmodifiableMapIterator",8,0.57,1.25,24,0.26,10236.57,9,1,2,8,10,143.89,26,37,7.00
"UnmodifiableMapIterator",8,0.57,1.25,23,0.15,2418.29,9,1,2,8,8,152.10,25,34,5.00
"UnmodifiableMapIteratorTest",9,0.00,1.11,33,0.44,12231.63,9,0,6,9,6,172.93,6,52,11.00
"UnmodifiableMapTest",9,0.00,1.11,26,0.26,5401.65,9,0,4,9,4,167.67,20,43,8.00
"UnmodifiableMultiSet",16,1.00,1.06,41,0.55,13114.64,17,1,10,16,10,159.56,43,75,12.00
"UnmodifiableMultiSetTest",11,0.00,1.09,30,0.28,4855.26,11,0,5,11,6,181.12,16,50,8.00
"UnmodifiableMultiValuedMap",16,1.00,1.06,36,0.55,11698.44,17,1,13,16,13,177.93,29,72,12.00
"UnmodifiableMultiValuedMapTest",16,0.00,2.44,116,1.24,34668.02,16,0,12,16,8,162.01,15,191,16.00
"UnmodifiableNavigableSet",19,1.00,1.05,50,0.69,15953.34,20,1,9,19,7,167.29,43,89,14.00
"UnmodifiableNavigableSetTest",12,0.32,1.58,63,0.80,24844.22,14,2,8,12,3,151.59,28,97,20.00
"UnmodifiableOrderedBidiMap",14,1.00,1.14,39,0.28,4368.54,15,1,12,14,12,171.92,30,57,9.00
"UnmodifiableOrderedBidiMap",13,1.00,1.15,38,0.54,16098.46,14,1,8,13,9,154.35,36,68,13.00
"UnmodifiableOrderedBidiMapTest",13,0.00,1.08,34,0.33,5798.22,13,0,6,13,6,182.56,9,58,9.00
"UnmodifiableOrderedMap",13,1.00,1.08,37,0.29,4211.16,14,1,15,13,13,148.29,43,54,10.00
"UnmodifiableOrderedMap",12,1.00,1.08,35,0.52,15324.11,13,1,13,12,11,134.16,45,61,13.00
"UnmodifiableOrderedMapIterator",10,0.44,1.20,28,0.28,10243.89,11,1,2,10,8,159.09,26,44,7.00
"UnmodifiableOrderedMapIterator",10,0.44,1.20,27,0.17,2697.24,11,1,2,10,7,166.21,25,40,6.00
"UnmodifiableOrderedMapIteratorTest",9,0.00,1.11,33,0.45,12413.96,9,0,7,9,6,172.88,6,53,11.00
"UnmodifiableOrderedMapTest",9,0.00,1.11,26,0.26,4769.40,9,0,3,9,5,168.10,20,43,8.00
"UnmodifiableQueue",14,1.00,1.07,35,0.42,10026.16,15,1,8,14,7,154.04,42,66,10.00
"UnmodifiableQueueTest",13,0.00,1.15,39,0.38,7035.08,13,0,6,13,4,180.70,16,65,9.00
"UnmodifiableSet",9,1.00,1.11,23,0.30,8196.43,10,1,5,9,22,150.56,28,45,9.00
"UnmodifiableSet",9,1.00,1.11,22,0.15,1796.50,10,1,5,9,20,158.77,27,35,7.00
"UnmodifiableSetTest",9,0.00,1.11,26,0.25,4426.65,9,0,6,9,4,175.74,16,42,8.00
"UnmodifiableSortedBag",14,1.00,1.07,35,0.27,3329.68,15,1,11,14,8,153.38,45,52,9.00
"UnmodifiableSortedBag",14,1.00,1.07,35,0.41,7775.11,15,1,10,14,9,149.00,46,63,10.00
"UnmodifiableSortedBagTest",11,0.00,1.09,30,0.28,4855.26,11,0,6,11,7,181.12,16,50,8.00
"UnmodifiableSortedBidiMap",18,1.00,1.11,50,0.38,6050.58,19,1,15,18,14,178.47,31,72,11.00
"UnmodifiableSortedBidiMap",15,1.00,1.13,45,0.68,20724.88,16,1,10,15,10,165.80,32,79,14.00
"UnmodifiableSortedBidiMapTest",14,0.00,1.07,36,0.34,5897.88,14,0,6,14,6,183.29,10,62,9.00
"UnmodifiableSortedMap",17,1.00,1.06,41,0.61,16030.33,18,1,12,17,9,159.70,46,78,13.00
"UnmodifiableSortedMap",17,1.00,1.06,46,0.37,5709.34,18,1,12,17,9,163.72,44,67,12.00
"UnmodifiableSortedMapTest",9,0.00,1.11,26,0.24,4567.88,9,0,3,9,3,168.24,20,43,7.00
"UnmodifiableSortedSet",14,1.00,1.07,37,0.30,4468.52,15,1,9,14,6,155.91,42,55,10.00
"UnmodifiableSortedSet",14,1.00,1.07,37,0.47,10380.87,15,1,8,14,7,151.55,43,66,11.00
"UnmodifiableSortedSetTest",12,0.32,1.58,58,0.67,17963.05,14,2,8,12,3,154.03,28,92,19.00
"UnmodifiableTrie",27,0.10,1.07,64,0.74,18665.84,29,2,11,27,8,184.38,26,99,14.00
"UnmodifiableTrieTest",11,0.00,1.18,33,0.31,5978.78,11,0,5,11,6,169.72,23,58,9.00
"WhileClosure",6,0.15,1.67,27,0.19,3093.31,10,4,3,6,4,74.96,53,38,4.00
"WhileClosure",6,0.20,1.67,26,0.29,7446.89,9,3,2,6,4,72.66,56,39,6.00
"ZippingIterator",6,0.07,2.17,40,0.49,18463.98,9,3,5,6,3,65.68,63,56,6.00
"ZippingIteratorTest",11,0.23,2.00,123,1.94,115059.22,14,3,2,11,3,149.20,9,139,22.00
System overview for No System Name
Name, No. Packages, NOS, AVCC, HBUG, HEFF, MI, CCML, NLOC
"No System Name",32,100864,1.57,1057.04,56558254.69,60.56,130373,181795
